MATNR,MAKTX,WERKS,LGORT,BUDAT,OPENING_STOCK,LABST,DEMAND,GR_QTY,GI_QTY,PLIFZ,MINBE,EISBE,LIFNR,NAME1,OPEN_PO_QTY,EINDT
100013,Pressure Switch PS-6,3000,0001,2025-12-01,125.0,20.0,105.0,0.0,105.0,21,120.0,50.0,0000300019,Helvetia Flow Systems AG,,
100013,Pressure Switch PS-6,3000,0001,2026-01-01,20.0,209.0,96.0,285.0,96.0,21,120.0,50.0,0000300019,Helvetia Flow Systems AG,,
100013,Pressure Switch PS-6,3000,0001,2026-02-01,209.0,113.0,96.0,0.0,96.0,21,120.0,50.0,0000300019,Helvetia Flow Systems AG,,
100013,Pressure Switch PS-6,3000,0001,2026-03-01,113.0,308.0,90.0,285.0,90.0,21,120.0,50.0,0000300019,Helvetia Flow Systems AG,,
100013,Pressure Switch PS-6,3000,0001,2026-04-01,308.0,219.0,89.0,0.0,89.0,21,120.0,50.0,0000300019,Helvetia Flow Systems AG,,
100013,Pressure Switch PS-6,3000,0001,2026-05-01,219.0,126.0,93.0,0.0,93.0,21,120.0,50.0,0000300019,Helvetia Flow Systems AG,,
100013,Pressure Switch PS-6,3000,0001,2026-06-01,126.0,475.0,90.0,439.0,90.0,21,120.0,50.0,0000300019,Helvetia Flow Systems AG,,
100001,Bearing Assembly 50mm,3000,0001,2024-01-01,420.0,278.0,142.0,0.0,142.0,17,190.0,70.0,0000300004,Baltic Precision Components AB,,
100001,Bearing Assembly 50mm,3000,0001,2024-02-01,278.0,136.0,142.0,0.0,142.0,17,190.0,70.0,0000300004,Baltic Precision Components AB,,
100001,Bearing Assembly 50mm,3000,0001,2024-03-01,136.0,418.0,138.0,420.0,138.0,17,190.0,70.0,0000300004,Baltic Precision Components AB,,
100001,Bearing Assembly 50mm,3000,0001,2024-04-01,418.0,278.0,140.0,0.0,140.0,17,190.0,70.0,0000300004,Baltic Precision Components AB,,
100001,Bearing Assembly 50mm,3000,0001,2024-05-01,278.0,139.0,139.0,0.0,139.0,17,190.0,70.0,0000300004,Baltic Precision Components AB,,
100001,Bearing Assembly 50mm,3000,0001,2024-06-01,139.0,415.0,144.0,420.0,144.0,17,190.0,70.0,0000300004,Baltic Precision Components AB,,
100001,Bearing Assembly 50mm,3000,0001,2024-07-01,415.0,261.0,154.0,0.0,154.0,17,190.0,70.0,0000300004,Baltic Precision Components AB,,
100001,Bearing Assembly 50mm,3000,0001,2024-08-01,261.0,121.0,140.0,0.0,140.0,17,190.0,70.0,0000300004,Baltic Precision Components AB,,
100001,Bearing Assembly 50mm,3000,0001,2024-09-01,121.0,412.0,129.0,420.0,129.0,17,190.0,70.0,0000300004,Baltic Precision Components AB,,
100001,Bearing Assembly 50mm,3000,0001,2024-10-01,412.0,276.0,136.0,0.0,136.0,17,190.0,70.0,0000300004,Baltic Precision Components AB,,
100001,Bearing Assembly 50mm,3000,0001,2024-11-01,276.0,148.0,128.0,0.0,128.0,17,190.0,70.0,0000300004,Baltic Precision Components AB,,
100001,Bearing Assembly 50mm,3000,0001,2024-12-01,148.0,429.0,139.0,420.0,139.0,17,190.0,70.0,0000300004,Baltic Precision Components AB,,
100001,Bearing Assembly 50mm,3000,0001,2025-01-01,429.0,285.0,144.0,0.0,144.0,17,190.0,70.0,0000300004,Baltic Precision Components AB,,
100001,Bearing Assembly 50mm,3000,0001,2025-02-01,285.0,136.0,149.0,0.0,149.0,17,190.0,70.0,0000300004,Baltic Precision Components AB,,
100001,Bearing Assembly 50mm,3000,0001,2025-03-01,136.0,420.0,136.0,420.0,136.0,17,190.0,70.0,0000300004,Baltic Precision Components AB,,
100001,Bearing Assembly 50mm,3000,0001,2025-04-01,420.0,283.0,137.0,0.0,137.0,17,190.0,70.0,0000300004,Baltic Precision Components AB,,
100001,Bearing Assembly 50mm,3000,0001,2025-05-01,283.0,137.0,146.0,0.0,146.0,17,190.0,70.0,0000300004,Baltic Precision Components AB,,
100001,Bearing Assembly 50mm,3000,0001,2025-06-01,137.0,414.0,143.0,420.0,143.0,17,190.0,70.0,0000300004,Baltic Precision Components AB,,
100001,Bearing Assembly 50mm,3000,0001,2025-07-01,414.0,266.0,148.0,0.0,148.0,17,190.0,70.0,0000300004,Baltic Precision Components AB,,
100001,Bearing Assembly 50mm,3000,0001,2025-08-01,266.0,134.0,132.0,0.0,132.0,17,190.0,70.0,0000300004,Baltic Precision Components AB,,
100001,Bearing Assembly 50mm,3000,0001,2025-09-01,134.0,409.0,145.0,420.0,145.0,17,190.0,70.0,0000300004,Baltic Precision Components AB,,
100001,Bearing Assembly 50mm,3000,0001,2025-10-01,409.0,263.0,146.0,0.0,146.0,17,190.0,70.0,0000300004,Baltic Precision Components AB,,
100001,Bearing Assembly 50mm,3000,0001,2025-11-01,263.0,118.0,145.0,0.0,145.0,17,190.0,70.0,0000300004,Baltic Precision Components AB,,
100001,Bearing Assembly 50mm,3000,0001,2025-12-01,118.0,401.0,137.0,420.0,137.0,17,190.0,70.0,0000300004,Baltic Precision Components AB,,
100001,Bearing Assembly 50mm,3000,0001,2026-01-01,401.0,266.0,135.0,0.0,135.0,17,190.0,70.0,0000300004,Baltic Precision Components AB,,
100001,Bearing Assembly 50mm,3000,0001,2026-02-01,266.0,129.0,137.0,0.0,137.0,17,190.0,70.0,0000300004,Baltic Precision Components AB,,
100001,Bearing Assembly 50mm,3000,0001,2026-03-01,129.0,417.0,132.0,420.0,132.0,17,190.0,70.0,0000300004,Baltic Precision Components AB,,
100001,Bearing Assembly 50mm,3000,0001,2026-04-01,417.0,284.0,133.0,0.0,133.0,17,190.0,70.0,0000300004,Baltic Precision Components AB,,
100001,Bearing Assembly 50mm,3000,0001,2026-05-01,284.0,152.0,132.0,0.0,132.0,17,190.0,70.0,0000300004,Baltic Precision Components AB,,
100001,Bearing Assembly 50mm,3000,0001,2026-06-01,152.0,700.0,152.0,700.0,152.0,17,190.0,70.0,0000300004,Baltic Precision Components AB,,
100014,Hex Bolt M12x60,3000,0001,2024-01-01,2340.0,1549.0,791.0,0.0,791.0,12,900.0,350.0,0000300007,Meridian Fasteners Ltd,,
100014,Hex Bolt M12x60,3000,0001,2024-02-01,1549.0,711.0,838.0,0.0,838.0,12,900.0,350.0,0000300007,Meridian Fasteners Ltd,,
100014,Hex Bolt M12x60,3000,0001,2024-03-01,711.0,2264.0,787.0,2340.0,787.0,12,900.0,350.0,0000300007,Meridian Fasteners Ltd,,
100014,Hex Bolt M12x60,3000,0001,2024-04-01,2264.0,1521.0,743.0,0.0,743.0,12,900.0,350.0,0000300007,Meridian Fasteners Ltd,,
100014,Hex Bolt M12x60,3000,0001,2024-05-01,1521.0,794.0,727.0,0.0,727.0,12,900.0,350.0,0000300007,Meridian Fasteners Ltd,,
100014,Hex Bolt M12x60,3000,0001,2024-06-01,794.0,2304.0,830.0,2340.0,830.0,12,900.0,350.0,0000300007,Meridian Fasteners Ltd,,
100014,Hex Bolt M12x60,3000,0001,2024-07-01,2304.0,1553.0,751.0,0.0,751.0,12,900.0,350.0,0000300007,Meridian Fasteners Ltd,,
100014,Hex Bolt M12x60,3000,0001,2024-08-01,1553.0,758.0,795.0,0.0,795.0,12,900.0,350.0,0000300007,Meridian Fasteners Ltd,,
100014,Hex Bolt M12x60,3000,0001,2024-09-01,758.0,2308.0,790.0,2340.0,790.0,12,900.0,350.0,0000300007,Meridian Fasteners Ltd,,
100014,Hex Bolt M12x60,3000,0001,2024-10-01,2308.0,1538.0,770.0,0.0,770.0,12,900.0,350.0,0000300007,Meridian Fasteners Ltd,,
100014,Hex Bolt M12x60,3000,0001,2024-11-01,1538.0,809.0,729.0,0.0,729.0,12,900.0,350.0,0000300007,Meridian Fasteners Ltd,,
100014,Hex Bolt M12x60,3000,0001,2024-12-01,809.0,2434.0,715.0,2340.0,715.0,12,900.0,350.0,0000300007,Meridian Fasteners Ltd,,
100014,Hex Bolt M12x60,3000,0001,2025-01-01,2434.0,1639.0,795.0,0.0,795.0,12,900.0,350.0,0000300007,Meridian Fasteners Ltd,,
100014,Hex Bolt M12x60,3000,0001,2025-02-01,1639.0,851.0,788.0,0.0,788.0,12,900.0,350.0,0000300007,Meridian Fasteners Ltd,,
100014,Hex Bolt M12x60,3000,0001,2025-03-01,851.0,2383.0,808.0,2340.0,808.0,12,900.0,350.0,0000300007,Meridian Fasteners Ltd,,
100014,Hex Bolt M12x60,3000,0001,2025-04-01,2383.0,1595.0,788.0,0.0,788.0,12,900.0,350.0,0000300007,Meridian Fasteners Ltd,,
100014,Hex Bolt M12x60,3000,0001,2025-05-01,1595.0,719.0,876.0,0.0,876.0,12,900.0,350.0,0000300007,Meridian Fasteners Ltd,,
100014,Hex Bolt M12x60,3000,0001,2025-06-01,719.0,2282.0,777.0,2340.0,777.0,12,900.0,350.0,0000300007,Meridian Fasteners Ltd,,
100014,Hex Bolt M12x60,3000,0001,2025-07-01,2282.0,1478.0,804.0,0.0,804.0,12,900.0,350.0,0000300007,Meridian Fasteners Ltd,,
100014,Hex Bolt M12x60,3000,0001,2025-08-01,1478.0,728.0,750.0,0.0,750.0,12,900.0,350.0,0000300007,Meridian Fasteners Ltd,,
100014,Hex Bolt M12x60,3000,0001,2025-09-01,728.0,2273.0,795.0,2340.0,795.0,12,900.0,350.0,0000300007,Meridian Fasteners Ltd,,
100014,Hex Bolt M12x60,3000,0001,2025-10-01,2273.0,1457.0,816.0,0.0,816.0,12,900.0,350.0,0000300007,Meridian Fasteners Ltd,,
100014,Hex Bolt M12x60,3000,0001,2025-11-01,1457.0,697.0,760.0,0.0,760.0,12,900.0,350.0,0000300007,Meridian Fasteners Ltd,,
100014,Hex Bolt M12x60,3000,0001,2025-12-01,697.0,2245.0,792.0,2340.0,792.0,12,900.0,350.0,0000300007,Meridian Fasteners Ltd,,
100014,Hex Bolt M12x60,3000,0001,2026-01-01,2245.0,1477.0,768.0,0.0,768.0,12,900.0,350.0,0000300007,Meridian Fasteners Ltd,,
100014,Hex Bolt M12x60,3000,0001,2026-02-01,1477.0,668.0,809.0,0.0,809.0,12,900.0,350.0,0000300007,Meridian Fasteners Ltd,,
100014,Hex Bolt M12x60,3000,0001,2026-03-01,668.0,2252.0,756.0,2340.0,756.0,12,900.0,350.0,0000300007,Meridian Fasteners Ltd,,
100014,Hex Bolt M12x60,3000,0001,2026-04-01,2252.0,1455.0,797.0,0.0,797.0,12,900.0,350.0,0000300007,Meridian Fasteners Ltd,,
100014,Hex Bolt M12x60,3000,0001,2026-05-01,1455.0,704.0,751.0,0.0,751.0,12,900.0,350.0,0000300007,Meridian Fasteners Ltd,,
100014,Hex Bolt M12x60,3000,0001,2026-06-01,704.0,3900.0,811.0,4007.0,811.0,12,900.0,350.0,0000300007,Meridian Fasteners Ltd,,
100015,Cabinet Fan CF-11,3000,0002,2024-01-01,480.0,383.0,97.0,0.0,97.0,24,210.0,80.0,0000300012,Ravenna Metalworks S.p.A.,,
100015,Cabinet Fan CF-11,3000,0002,2024-02-01,383.0,268.0,115.0,0.0,115.0,24,210.0,80.0,0000300012,Ravenna Metalworks S.p.A.,,
100015,Cabinet Fan CF-11,3000,0002,2024-03-01,268.0,138.0,130.0,0.0,130.0,24,210.0,80.0,0000300012,Ravenna Metalworks S.p.A.,,
100015,Cabinet Fan CF-11,3000,0002,2024-04-01,138.0,455.0,163.0,480.0,163.0,24,210.0,80.0,0000300012,Ravenna Metalworks S.p.A.,,
100015,Cabinet Fan CF-11,3000,0002,2024-05-01,455.0,274.0,181.0,0.0,181.0,24,210.0,80.0,0000300012,Ravenna Metalworks S.p.A.,,
100015,Cabinet Fan CF-11,3000,0002,2024-06-01,274.0,61.0,213.0,0.0,213.0,24,210.0,80.0,0000300012,Ravenna Metalworks S.p.A.,,
100015,Cabinet Fan CF-11,3000,0002,2024-07-01,61.0,331.0,210.0,480.0,210.0,24,210.0,80.0,0000300012,Ravenna Metalworks S.p.A.,,
100015,Cabinet Fan CF-11,3000,0002,2024-08-01,331.0,133.0,198.0,0.0,198.0,24,210.0,80.0,0000300012,Ravenna Metalworks S.p.A.,,
100015,Cabinet Fan CF-11,3000,0002,2024-09-01,133.0,427.0,186.0,480.0,186.0,24,210.0,80.0,0000300012,Ravenna Metalworks S.p.A.,,
100015,Cabinet Fan CF-11,3000,0002,2024-10-01,427.0,261.0,166.0,0.0,166.0,24,210.0,80.0,0000300012,Ravenna Metalworks S.p.A.,,
100015,Cabinet Fan CF-11,3000,0002,2024-11-01,261.0,128.0,133.0,0.0,133.0,24,210.0,80.0,0000300012,Ravenna Metalworks S.p.A.,,
100015,Cabinet Fan CF-11,3000,0002,2024-12-01,128.0,503.0,105.0,480.0,105.0,24,210.0,80.0,0000300012,Ravenna Metalworks S.p.A.,,
100015,Cabinet Fan CF-11,3000,0002,2025-01-01,503.0,391.0,112.0,0.0,112.0,24,210.0,80.0,0000300012,Ravenna Metalworks S.p.A.,,
100015,Cabinet Fan CF-11,3000,0002,2025-02-01,391.0,285.0,106.0,0.0,106.0,24,210.0,80.0,0000300012,Ravenna Metalworks S.p.A.,,
100015,Cabinet Fan CF-11,3000,0002,2025-03-01,285.0,148.0,137.0,0.0,137.0,24,210.0,80.0,0000300012,Ravenna Metalworks S.p.A.,,
100015,Cabinet Fan CF-11,3000,0002,2025-04-01,148.0,467.0,161.0,480.0,161.0,24,210.0,80.0,0000300012,Ravenna Metalworks S.p.A.,,
100015,Cabinet Fan CF-11,3000,0002,2025-05-01,467.0,283.0,184.0,0.0,184.0,24,210.0,80.0,0000300012,Ravenna Metalworks S.p.A.,,
100015,Cabinet Fan CF-11,3000,0002,2025-06-01,283.0,77.0,206.0,0.0,206.0,24,210.0,80.0,0000300012,Ravenna Metalworks S.p.A.,,
100015,Cabinet Fan CF-11,3000,0002,2025-07-01,77.0,326.0,231.0,480.0,231.0,24,210.0,80.0,0000300012,Ravenna Metalworks S.p.A.,,
100015,Cabinet Fan CF-11,3000,0002,2025-08-01,326.0,130.0,196.0,0.0,196.0,24,210.0,80.0,0000300012,Ravenna Metalworks S.p.A.,,
100015,Cabinet Fan CF-11,3000,0002,2025-09-01,130.0,415.0,195.0,480.0,195.0,24,210.0,80.0,0000300012,Ravenna Metalworks S.p.A.,,
100015,Cabinet Fan CF-11,3000,0002,2025-10-01,415.0,269.0,146.0,0.0,146.0,24,210.0,80.0,0000300012,Ravenna Metalworks S.p.A.,,
100015,Cabinet Fan CF-11,3000,0002,2025-11-01,269.0,142.0,127.0,0.0,127.0,24,210.0,80.0,0000300012,Ravenna Metalworks S.p.A.,,
100015,Cabinet Fan CF-11,3000,0002,2025-12-01,142.0,512.0,110.0,480.0,110.0,24,210.0,80.0,0000300012,Ravenna Metalworks S.p.A.,,
100015,Cabinet Fan CF-11,3000,0002,2026-01-01,512.0,402.0,110.0,0.0,110.0,24,210.0,80.0,0000300012,Ravenna Metalworks S.p.A.,,
100015,Cabinet Fan CF-11,3000,0002,2026-02-01,402.0,292.0,110.0,0.0,110.0,24,210.0,80.0,0000300012,Ravenna Metalworks S.p.A.,,
100015,Cabinet Fan CF-11,3000,0002,2026-03-01,292.0,172.0,120.0,0.0,120.0,24,210.0,80.0,0000300012,Ravenna Metalworks S.p.A.,,
100015,Cabinet Fan CF-11,3000,0002,2026-04-01,172.0,492.0,160.0,480.0,160.0,24,210.0,80.0,0000300012,Ravenna Metalworks S.p.A.,,
100015,Cabinet Fan CF-11,3000,0002,2026-05-01,492.0,292.0,200.0,0.0,200.0,24,210.0,80.0,0000300012,Ravenna Metalworks S.p.A.,,
100015,Cabinet Fan CF-11,3000,0002,2026-06-01,292.0,800.0,218.0,726.0,218.0,24,210.0,80.0,0000300012,Ravenna Metalworks S.p.A.,,
